Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
gAAAAABkUtMNlVDc_0NPxEV7aukycDeESJLsSj6Hk29TW03-70A0tgkXMGXkPAVPnX46oS3QtvYCwbEZZ_jxBj9K6SSX42Le6Q==,gAAAAABkUtMN3Kvp-BmcwJ15PLP7vDUULtgmEy9zZdGNifDxAOFIT-VtGtHnYwO_V_xx-tc2yQ8CX7QkjQKTATBzfoejCVAfSFPotKA4zEqREkVg5lkoDMU=,czech pharmacologist,Male,Germany,Teacher,1884,1942,capital punishment,58
gAAAAABkUtMNiWanRImuhW2twGzPOsIy98xxOZXwmwdK3plPd8ZW9IiC8uTDuuy0Rnidd92uzefdpiQzNFmN6qP-RWrp8XdpfQ==,gAAAAABkUtMNZzbt2M6bIYv58-trnoD-ckcI6pVB_-H8vC3T-r_PPr9D5u4zp5CpkAdsfQEVESEX0ezpAqXH0J1KhsSP_MyMGw==,American actor,Male,United States of America,Artist,1916,2003,natural causes,87
gAAAAABkUtMNGPCb_OGCcjVX2yNGEhsi8pm-ba_Glr1nzPPRgWwzTZHG5hpAVTr9V6m6VfGsED7BhB6HmjJp0VKQpwEFOBSLWA==,gAAAAABkUtMNTI_KuWSxDJOsS07ScOYR99zCyquQk1dfoJM-y6-kXyLFURQj-VQ1sEB-XEwtKyZ16A9ZDjk0RGHgNjgkRCC5ZjZBbA7uh-ApgMGZbtwoLuY=,German pathologist and gynecologist,Male,Germany,Gynaecologist; pathologist,1882,1969,natural causes,87
gAAAAABkUtMNTnL853jteUqedGm4Agrs5wtcT0SvWSRMubonM-jDuRyLxokyfhbGaLysB10AzkK2VUK1NfU_6hwAJ7XMumChAw==,gAAAAABkUtMN8lNaf0PweXLR89GGSlEDvSN51i-vBijOk4BErJLFMjOvZ2j-Cs2jsxGDQ8E6m2FxOArcq-sOpJBGzaT0IeSmJmpYB_6mszb-UQNoNBxOZRk=,German ethnologist (1905-1967),Male,Germany,Politician,1905,1967,natural causes,62
gAAAAABkUtMNcTJT69pTlLU2UPSkj2zbuXUFWnsmouq739J3ASXfHE5Gu9x7b64aaiGuYbTVUQjNsNIO32rieqB1KtDFPxmsOg==,gAAAAABkUtMNXQiEBi8HSvXjsotRFgOPFLgTARvmshvfcD0HRV8ZGTiS6oFlbzrYYLHy3lGQCoAtmMkjq3xzjyoP3NQEuUjQKA==,German composer,Male,German Empire,Artist,1852,1906,suicide,54
gAAAAABkUtMOAyY9orjLIuRyttJWcvEOavy4Io01U4POK54bpgWTE8BpvxKQJjMJZ9PdFnqFyXRV7JOanNde0eLiGX7vQqgz8Q==,gAAAAABkUtMO0kt4lkBclpXkdcLtjLRxo-9c9zT7cyN923Sjy-WQw7sApOjNcDeyG0A_JuvMNXRSCQuez8XL0hOD5P6dTyvYUw==,American film and television actor (1928-2014),Male,United States of America,Artist,1928,2014,natural causes,86
gAAAAABkUtMOYPSrzkhGYRWCxXGzBfHkbrWNtNI2_NHJiYf-MunIIhLymUIlEwApteLZ4V3mQpRkKG04333KbjLDpF8g8JTgBA==,gAAAAABkUtMOZMKKooR_8EyxFg65Agv0XcaKFLrvWAkc9iV0WdE5W88o9XKn_sVHTGLsiFIQeyapMoAKK0T8wKaZEy85OvzUSQ==,American jazz pianist and composer,Male,United States of America,Artist,1920,2012,natural causes,92
gAAAAABkUtMOseDsntzvu693sKSqLpot5Ng6CZhmg7ulC550YBmjnGQt2LwapL0U-BVfxIOcraPFZo-cyPt6bk2S3jhcnbJRhQ==,gAAAAABkUtMO7FvAhU_v0KA2VowBkqCFd9bQJ3hI4DEVNRvonyJo1v9rp4Tu1U9F2xhKEspF60tYN4qey-2lp1BPDVG5xbp2LF-zMorCYDAOUtLmv0t74ts=,German Army officer and member of anti-Hitler plot,Male,Germany,Military personnel,1907,1944,capital punishment,37
gAAAAABkUtMOU5aBdo4O3683cDCIVOZR_LK-LY_xynsSTkF3n6F3E7Ll6u2HICkB8CE5RSN54_oXtJK7oIYarWhRWxIBQFL3SQ==,gAAAAABkUtMOoT1SofTGcuk9UscXBRWlUkmE7m_3Us9MR9L-nxHKkS4UviD6HA0Sv7TeyHaR4ptUWLol-0RgnU3WqXdDoSYDSSQCF1b0D-WJhbx3-NoQUzk=,"German film director, screenwriter and actor",Male,Germany,Artist,1948,2014,natural causes,66
gAAAAABkUtMOn2jC1MZoIxmyHzQlVn_krIGwZljskbkZahRIDnbZHO9Gt4ht7pW2272g_GoaFVP4Q-nW2r65wGTMqLX6E-vzmg==,gAAAAABkUtMOOtNCWrBJJEUvTxQZNbRJ3WUqeM_oRX1EIkw_n_1gg2ROa2K0ytTQ5t_pgKK6q3782GmXL43N8qULOHAPYi3Lgw==,American actor and singer,Male,United States of America,Artist,1975,2004,suicide,29
gAAAAABkUtMOdw-oJr_1wv9YS0M9PR1qqYUzfCjoZhvWczwO05KZwBfC8xoFr9ruMz0JS4gq_NuxKQDKS2BsETt3HiAWmstv8g==,gAAAAABkUtMO9eq-7ZBv6mQO4vnZy8NqfFt_NU6dpaK1taoV3zfrNsLDoVARaPmBw0XvVuXMS4_ooMOzguuSLheHb0XcSOu4Lg==,políticu alemán (1907–1945),Male,Germany,Politician,1907,1945,suicide,38
gAAAAABkUtMOIdEa6MprBfbx1f88fgIXP81vZuCkMJLgEdi_bYlmOxS8lJPaOlx87EZEqfZTVZqzXMxHw2bym6A5KzRwBfqsqw==,gAAAAABkUtMOMtz77-9OLsN84b_Jjz_3s8VlnbRvg4nzXlZKc3sw-oXELezelVIcPLCGJqW0LKRUNFcfd0ZHRkBIyI8XQyxgXg==,German politician (1894-1946),Male,Germany,Politician,1894,1946,capital punishment,52
gAAAAABkUtMP_ACEbb-qqDtQqEK-j-ivfsAWqaSOXg2kYCe8HtHmcjG5WouQAzK8w0dmSgHClbggk-RDMB9pcXkfLLf_YJBvKg==,gAAAAABkUtMP1fUuJM4pzPgdPCXZz4iQ941g8pxYoD8wuzrdJg3ogJPFSRMGgPIhyJfbubM13PihUdjCTbfpkZ7n_8yEhcTKSg==,Danish chess grandmaster and author,Male,Denmark,Athlete,1935,2010,natural causes,75
gAAAAABkUtMPZvtdblGCUrijDUojq4JyTeKR8VawRkzpc8zfebiU3jYnnhVEQm9r2BVcGqd00YOaxat8D00YDISrm0QyFbLvYA==,gAAAAABkUtMPxINtdD1T9QPBCyx6G3rPSQyQiOa8TzssTHvT07ADBNMDuXT4MJsfpnnkb1jyzjBDaJIHN21OmcR5Nwuit-FZ_m_b89g__p9On8JWK50LTnY=,German politician and resistance fighter (1888-1945),Male,Germany,Politician,1888,1945,capital punishment,57
gAAAAABkUtMPJLdqUx7loB-3S7xUJyuTuOn84bsNFYWtr-d9BQDya-Tn7oNNMdI6WuvDTAyz5IxnE1EjVf7yk5fEnnxro3FoaQ==,gAAAAABkUtMP79shWjwoknyMtLfooAxYo3vKwusCEsVE92B4G6OEPxAzQo5oqkqOZufTuUyrQOxH5bVJOAAYWk2M0r_oOwM8wjkuNE8vaDmv7yOTODlMGXY=,German military general,Male,Germany,Military personnel,1898,1946,suicide,48
gAAAAABkUtMPIX7c3cjCjDYZFa3yFUmYD8GHuUSFE_7x9onp75q37ni53dFJEthcpDj43xhfOOKQeEMAEkEOPNjXv9iCjGANqg==,gAAAAABkUtMPfcGmxhr7btA6nFH-w5ZPZJpWGHq7t5vhFSPSRowYw4z_pszYlFvPm8klnIHVYfEo6fM0GsvL5gwnzLaryxMVKg==,American musician,Male,United States of America,Artist,1939,2013,natural causes,74
gAAAAABkUtMPT6-4tTYt5aKSjVgeA6j98mFYGLMzZ4t9a3rLAmAQz-0lvy8zNGVDpvKyTcdeCf7JiZW117FSM-YG0mQhyiPn9w==,gAAAAABkUtMPXPaFDjkyX1bcvZVPUaIRpkRpqlTn2WMDTnkjlCTLisJp6aO2WGycF8ImNQtCcSzcFBbEWO8YLFq6WalR5GKYHA==,"German museologist, Director of the Victoria and Albert Museum in London (2011-2016)",Male,Germany,Researcher,1955,2017,natural causes,62
gAAAAABkUtMPDHivaiiz7BqTk2rJQ0bvxI7sIJPDh9vtLNiRnzMh6DA6VwbkG-1Qv5Tj9LMKiRIlGVJGzS9e_kZOqafvasETQw==,gAAAAABkUtMPDk65FmZ-r4kBIL033RICZhNPevt2BU5sa9Tzh7Xok5MMoTlLGU4VXO2ZxJC6NjtEyaLIa1UCSF57HS3tcz27UQ==,"American actress, screenwriter and novelist",Female,United States of America,Artist,1956,2016,sleep apnea,60
gAAAAABkUtMPIa31JUu6ME8hEXqYhd2yVI4bLMo4U7FQVgcNMe4DBU7a6Rly4qyvZYPrSkpIXEszQszXIHZ-UB93wO89jbAm2Q==,gAAAAABkUtMP5TmKABuYIk37ZfG7lJN_dthl7LTA8tAjOGfYQ2pM76BS6s2c8D2eJTGb3qrQMdHuVQ9-zTm687IbdJRs-XDbjmyHxmdcnW9k5QJxeE64EEc=,German politician (1894-1950),Male,Germany,Politician,1894,1950,suicide,56
gAAAAABkUtMQKL8AhwhUJWVvZTrsElztijg-kD9KE2fSco4jk04bGnWA0w-XWrmUITYVRooQz5ma2YH3B0y4CyWF5tqLjvG9KA==,gAAAAABkUtMQCMSZdvC-iCTI5jdtyGGcIFRCj2-Q2a7zSWkxe3V2FCIU-2oaPDR4aSSX-dKRNGbfEqTUIgbGlrWgMCGCjh8MtA==,American jazz pianist,Male,United States of America,Artist,1909,1956,natural causes,47
gAAAAABkUtMQsEphBRj2Z7xxfnwT3wSNjhKyi6kebw_GjUdBlC3_H_AjJjx4bMs2IzgGXSByp3VJbwiWjypYITWI5X8SIEOtMA==,gAAAAABkUtMQzLU4sEZc13f12YuhI8xYrT9QBr0F-yw0xZ8aFR63MHz0tim49PJVwCHvgvVmZ87VVSDOVvmxZOr9Qsa4M8eRnQ==,"Czech poet, prose writer, playwright, politician and political writer (1877-1931)",Male,Czech Republic,Athlete,1877,1931,natural causes,54
gAAAAABkUtMQxn0W9GDlX-ob6RLoexL2TBarJ2yGT9u6M7MgHn-qQknCPiCSlB9RiNNp7G2BBc7wceohGktR7Iqh_AQv74AOWQ==,gAAAAABkUtMQKAnnUktALRTk1TOxkZ6UaCGKeaOvOJpqMGJpGuNK7Fm8CDxgIhxSWb1961MAe6n02FWp7XOM05J6UMkyNZar1sb4T11tFnUExehdjkrcGAY=,"German novelist, painter, and illustrator (1965–2013)",Male,Germany,Artist,1965,2013,suicide,48
gAAAAABkUtMQuFKTINRJ82TnA3Rk9fmbBT_cXAw-vJaxBMS-Whck3EzE5VRgHQt-4gaKXEhSTHc8JNAIUMdjq02FaR_AevxguQ==,gAAAAABkUtMQYh4o17KLkDSx3qczlvEj2E9VTRg6a9cA7FNApCme5Rm81-AY8GIJLZ6qs1IR-Mwk6nTeoxnwsB1Nr72eURqK-Q==,German politician (1896-1968),Male,Germany,Politician,1896,1968,suicide,72
gAAAAABkUtMQ6YdtbluY5LjdzjroUPDeHyNcTUKB_kOiyr5EmAVSwyTMLXswffRy1tot-DswygXesliV3RuQ5epYWmGGlx5peA==,gAAAAABkUtMQMKmDg061Lo_dSLaEpNQ7mYsI0VZ1qOaockrmbSW5VwYHkjvPGjqcYoyuSGVyaG5qzBZ82SG1-s8CsdBXg_JpZkDQiU2A0rujdKUpLhQZhqw=,German military officer and concentration camp commander (1890-1946),Male,Germany,Military personnel,1890,1946,capital punishment,56
gAAAAABkUtMQQRZTdN8-ZDYbbiMcN0EjONciZAkqG8ZrFgGpmwtI4njzItxorPiqK3k_MuluJj1U7D_026EFnLSATuvOPHT3fA==,gAAAAABkUtMQOJosUwYimIOqsUQotZ-CJ781FGQPVpkzFXl86ZI_Xl9CcTRs8kSSeD2HuYiClDwW09CZ8dddtnNpZFb2GKHgFg==,Communist Germany politician (1902-1937),Male,Germany,Politician,1902,1937,unnatural death,35
gAAAAABkUtMQTEL2gERHd_ceK3wWfzCpEzbagP-pPaNUePdPRmKh4iYqXPgtQHIDFlhUwztN-LbA0KvCp85epqUs7BC1dZiTAQ==,gAAAAABkUtMQoItodRnEa5pqbPJ8mMSePX3TSrrIh23wNsIoZexHOak1LwHxkKGAMFnm-MaifSc0krkZ6UscPZXFArIQHz1ZHzCAP_l_TQk6vH21YLAW4i8=,German priest,Male,Germany,Religious figure,1892,1944,capital punishment,52
gAAAAABkUtMR5bq0LK3WiCcyMz0Wqz-jjYMnt-KwHr8r5knoClyfdYu5VcJ4ApUDcRUO8zMu0YqKGjnzLygKMIERf-L7eHL9zg==,gAAAAABkUtMRrevfNcaFsyBrzl39CBhAHqJfvLqVyx8MXEXRG-uuWilBZec29Jn5WS4Nt9IBLwU96BwvCoo6QGxv2s4hAI6OEmfLtqkOXeVqy0inpNuP02k=,German classical philologist,Male,German Empire,Teacher,1843,1889,natural causes,46
gAAAAABkUtMRlDBf0SoU_3jqpV7HWrxKpcWG-G4DePLLOp3yu749BErOMabY-FJ7M3UXB3gCWV_g8FbZjOfo1UTb2EUPUEk0Ig==,gAAAAABkUtMRId9L28lGBQVzMaXGxsl-SfyhU6kFgSIFIeL8gFhuNGUWHXpmzSn0tOeFEFjCYDzweA_A6F0cMoVYug1IV9SfMA==,German sailor executed in 1917 for anti-war agitation,Male,German Empire,Military personnel,1892,1917,capital punishment,25
gAAAAABkUtMRcEeTKPj2e_G2zzjBNJzN1nrNA26Q5Xhok1ZsP79qY2ieCW6TmD-Z7DbuMigpgjeFdrydseKGNdPkvmAGNAIKrQ==,gAAAAABkUtMRtGN_kGHUIxh81nMGkpWM0c8p81Yy3JMpIzI3yOvfQ1nYUFAccyVR3axQaLqlLzmDOa7WjGn4tFvy01M0lEFt3A==,actor,Male,Germany,Artist,1902,1969,natural causes,67
gAAAAABkUtMR5LtP1d3rntk4D6zIXnD8CQ9Ypvsgos3e-1bO2OUsBcrqV6ylvJOPsd8UrkroIjEbFO55diPWoR54kD7lF8A_dg==,gAAAAABkUtMRcmE9dM8VbW_hs_KxSGqHIi1bA9oumu4SxifZBjlwLYjJ3ybsXhaGzJTNx4wH882aqZDtEEieS140WKVHyWuxaY76ieun9TE-pG3-FKS7EOs=,American biochemist,Male,United States of America,Researcher,1940,2018,natural causes,78
gAAAAABkUtMRSRHC_v4gV1Q0yDtrvVIz62kdBZifxBSg64Vzyk6g2nAjZbMPsDzeGPHmlzdJ8tRQQ4v6jVerZaRjQysU8UUfDQ==,gAAAAABkUtMRgN-GkhHGTezUlVnc0mQudJJn-q_YAbQeR0jIvkWqjfFGGygSAsOwpi1aX3xoOsBvsVZmykSPRvTQq72DHjt15w==,American jazz pianist and composer,Male,United States of America,Artist,1917,1982,natural causes,65
gAAAAABkUtMRUuw7Fpmptfm-eMSl9Zb8d2su5j-0X24oRUuiuMoT53ts5gW5ykAl68pJm9ZMiGJqr7D18tQa10dwbUhM_YcVeg==,gAAAAABkUtMR7RomaK4_lFNPQt8iaOy6q-4EZuWB3HpwBXSyNJ2RuC-fIx8idpErHskxa3KV4Mptzmp6Yxo1I3nmIwTh-rmexTxgwVynTHNS5Fulu5fO-3g=,German cinematographer,Male,Germany,Cinematographer,1943,1997,natural causes,54
gAAAAABkUtMRrzyb8QcNMAzlUEjvZkgGAw3kuPQdGzhMvO_pRGV8K7BqVG7URds7CqeyrJt0pU4xlOLvpn3kd1jKNW1RToIlGQ==,gAAAAABkUtMRgGGoXRHWgUYaLEn8g4yla0dSKHE--tfihkHl_UkbTioO8h_hiCuSX4nAJ4wIZOIOii2EwrSEskrMlQOiXvka38LblLFI38SHjgYhPgXU0pY=,American economist,Male,United States of America,Researcher,1939,2014,natural causes,75
gAAAAABkUtMS0aSJWGQPWnropsDFHkXfGW8LmDFPxd7AEg3ZS3WjhEgL1PVrkmznMUWReq0OGEex3rEKg9CaqFc54L6HItz4Vg==,gAAAAABkUtMS00p5V060mBPCKV8rjr3ah2cxJDdqK1FN4iynk73uppnD3z-l-Fzc9fnFhGbc0P4VxPBXtVOcu9Hpn-SA48JpCejJLXtx-OG3lfT1qnUXkhQ=,German journalist,Male,Germany,Journalist,1927,1995,natural causes,68
gAAAAABkUtMSQBGYUHOWaEB58AmDZkLP56XoOIAGDiAIoROKcZGd_Lb_7Ltud_KDyCfa6wAQu2qg35RV3c_SygGdevRRkX8fYw==,gAAAAABkUtMSEwz0yJ5cT20Xlb2_VRRJ254WGi_eu45pvWUCrOApVZgPxY0FF8395v8y_9gdFTzR2UrCS1TUOX6T5facfAPj4w==,German navy officer and world war II U-boat commander,Male,Germany,Military personnel,1914,1943,suicide,29
gAAAAABkUtMSV2zgiS4AT3jpSUDkwejknqj2enDP2xNQlnA5MTDhK84CwXfl46exDoz6DusRwvLQb2lfm71-r77RTSJAjBkEGg==,gAAAAABkUtMSKFCCgqsnkoPlG0mYxCtDM7newn_6wkFAM36WoVHjUOtHePH_86M_CSnPGMRXrOlauQxMB3BeudXn_DT8i7t94Q==,German aviator,Male,Germany,Military personnel,1891,1960,natural causes,69
gAAAAABkUtMSjEhJBqvJfN_jmv5U3vyXpHKGihWZWdsKYuC0n1VCyXKmWkbugClKt8YvLPwleAomSx5Svq7TS2pIt3C9ppzfGA==,gAAAAABkUtMSfSvYJ0Nzu2kbN2QH1r0EoUvIE2bLnJ274bnvQ1f8GqyjaGEjlv6NsX6lwzhgDrhVNpKkuMAxM__iyDsY-t7yGQ==,American activist,Female,United States of America; Germany,Artist,1924,2016,natural causes,92
gAAAAABkUtMSCTsojGQXjm7UWw0jcNVj-LKDHTyzUnN7DuCoHMlglLkyiRISD7PoMKKwi8foMxRBgystI8QFnspG0ZJfoEAxTA==,gAAAAABkUtMSAQzeQchrZCM3-o3noa7h3-qizmnhGcbtqCAfycbaa8-CMCeBXcbxWe1L2LiSDnBtO5wZHPZgBwOwchOqVwJILvYynlOepx5mO-x8Utwfjc4=,American biochemist and geneticist,Male,United States of America,Researcher,1927,2010,natural causes,83
gAAAAABkUtMSPx5e3jjIGoduYBeqqm2cld0QRKFEieUvLUKVAoGn2MuF8KFQnLSn1jKa3MLBO-gNmmovFAF4elFS-sJhv2aDuQ==,gAAAAABkUtMS3ap_cugOM4Ng80hiMYW7mrowyUNuMChmsHXPqH6kKvUL05mz4VVSy7xQV3MTeUAxF_s-tUz3MfV_Pw_-3BzA0A==,Egyptian hijacker and one of the ringleaders of the September 11 attacks,Male,Egypt,Terrorism; terrorist,1968,2001,suicide attack,33
gAAAAABkUtMSdVAhCnqEEqR3_b54nQDRZEI4vIUYozynmBOYYoaH-0RqgUl0n39aphao0IP7EJV3dCgeC3BkpguYauojvw6CgA==,gAAAAABkUtMSBAxpH60Yuu60Pj7aWlUKlc67SfJzkK-EROnQgt0GC1KzLvMjHbnaP_mUOSJmwdapizFLoS0edaCTl9QzV0qgWA==,Widerstand fighter,Female,Germany,Welder; resistance fighter,1905,1944,capital punishment,39
gAAAAABkUtMT104rhQJ6gEGyvjJ-F0xO1eBi9zkgRTctv43BEozNUrEOTdPcTJA3qW0ziRqdKMxzdXwwm2JkAHCp9YY1Ugr3fA==,gAAAAABkUtMTd6E7SUitnO6x5bsV0Qu9x8xsezH0Wx_TeNSlh4Zgg37EMw2xzjEATVGxAef_qUDj9ArGscIgDhWJY8ihBKkbKt52zdY5ZeOBP0F_fmoKteaErDXK9JkUVbNGyEqvix00,German businessman,Male,German Empire,Entrepreneur,1827,1886,natural causes,59
gAAAAABkUtMTEiuqbEtZf6ntux_NozZhFBDqr0dwpFG7m1Nx7ntu3tbb5w-tUAzVlDyQ2spOXtNydqR0jJ5Q3Kcpk4qUqq-NjQ==,gAAAAABkUtMT55WhzspWbfYmctZdt5MIBN-uT_BcJMqEyelXUTkUdVwCHGq6W5qn6EQfz2lk5oiTIeN2XCKuQnvaT79xpTxAgQ==,actor,Male,Germany,Artist,1926,1999,natural causes,73
gAAAAABkUtMTv2ovGIkcAAZRdYqWoXQn-hctckoznFz4Z4T2NLI7l6J8798EkNQrxtEp7fhbJ89C7SpkXvmH9GhinCfD7Nwh8A==,gAAAAABkUtMTJiMH6gogG0WDdIxGPWS7Iz-6MqofotOfuFUx5Js9bMvJ3ZVuDaem9VUp9FEOx5YTTLGvKP18yy5Sc0SLkdyKaavF5Pxjd6Dp3eA7PoCkp98=,German politician,Female,Germany,Resistance fighter; political activist,1909,1938,capital punishment,29
gAAAAABkUtMTd-7lFZdzgOwj2cfVnA19cZ6jsx0xdIeYLrAzY5Pgh80K2rkx-TYw-uy-aLCJSagjSKbchkNczjgbQ8zFCCmOfg==,gAAAAABkUtMTGkdfbH6i5fsty5An1ECCpVSxjrDE7_tPZiF0QGsozSE3J-uEIyYPiFHGln46jLvTvTo3ihcp-QJjAyevngtL8Q==,"Turkish newspaper editor, journalist and columnist (1954-2007)",Male,Turkey,Athlete,1954,2007,homicide,53
gAAAAABkUtMTPsFWQshiz-OeTpiMUY0xTUg3Aw5SxYPyynieDcjxnFc76Q3MA9impGHUemCkAaJGhWiyWFYDsxT7KpqOIBGCBA==,gAAAAABkUtMThrLq6XK198HuyyYWzvJ1ztOODoplTE19BYReBTR9cGrjcXeGtGhmheQwyMgrUIsn0Ui21wGo-7OA8sQxXJOZtg==,German murderer,Male,Germany,Tailor,1840,1864,capital punishment,24
gAAAAABkUtMTF4D7ZYfX6y5SxLF2jIrEoc9NTVFfedj9mnETuBNTb-0wAb9n7S-9GO-1ol0UO2c3R74vPcs0ZqdNEYdvr0Ab3A==,gAAAAABkUtMTS7sJT1VRgjpyFBX63PnEG8tuJgdiHI-Uljj84RPAqngKmFW2cIdJNXG0ZLlpYC0Yn_d_-V-tbbwcfdalsT9-eF4U4rRO8XW04r0gWoU5JPU=,American astronomer,Female,United States of America,Researcher,1868,1921,natural causes,53
gAAAAABkUtMTuwrwWlMa1oLFleK-vDadmDxLF_XMiCEROBPinS8ffjintoXSMi_HEAUGHVdVOt9UfHKbprBcZQdkOkKI8iRURA==,gAAAAABkUtMTIue6VI_JubHZoYPvnCY61cRpAP9IJ796RwYFZzuKPEJruxIGT9z8UVUJEuNFoyGLQZyAtcoRjpAEXl3IeS4INA==,German politician (1900-1934),Male,Germany,Politician,1900,1934,homicide,34
gAAAAABkUtMUUXozhGOQdSK5DhatouA3UE4yk9cbd127RbWIdaVD4tCG-gbBXauzIT14aqM5RHuPkOudSuuXBgrSJFAI3gK-kw==,gAAAAABkUtMUjCKBNDUZF0NqypL0Ru4tdUEkLposLSE7sUPuHlVmAJxX18scZPyeKeTQL7YjSsWFQHDHtiBCRlOL3n54Di-qQg==,"American actor, director and film producer (1955-2017)",Male,United States of America,Artist,1955,2017,natural causes,62
gAAAAABkUtMUmYA4b_8zIwu0PXJN1D_5DBBTQPGYH9SXRR1aLSEWK1WfGzfjleizS8aO-6tKzzMaG1ZUOSSkT5XhnznB7nb0vg==,gAAAAABkUtMUXvvt-7urZml1ceaEkk8nwLSTYpUSYvmGuAqGRG1H5q8ZvvyzDHjRR4ZpziBY-cTwHZlzLQKPhriSw3jzrG2h7w==,German-British political cartoonist,Male,United Kingdom; Germany,Artist,1913,1966,suicide,53
gAAAAABkUtMUDC9ML55MnyVBLOUXv5UwrqGZi19dR_vqjJvG4ZuscEMr1wUh7nARkCb3uYxgS7y4NBPbXAvS7MAg-B5WSrta5w==,gAAAAABkUtMUw7PDNFvRYvCRAYCs0WJjL_8VgSRkjYJjfLuP9v2hpfwi1-EsH9O6EAGYcTalzOe8QJCuQ0Ih301MAx5-fWubFJtP6HQ_7Wdsxky54S1YEfc=,brewery owner,Male,United States of America; German Empire,Businessperson,1824,1888,natural causes,64
gAAAAABkUtMUcSjjom9ILHBJNAvMQCcbzM_Ma95-Ab9oRo8r05XgxLvbxrF_HTN7-noOLvkhjR6ey75zVTdegFMQqqplEBiLDw==,gAAAAABkUtMUL1fx28BpEdwDimtcqeV69hNQVXWauGZTP6Y45FBdh2CzvLNNaacGakOsvwpE3j3rrTm73TBDgZ61kGYD4nlfDw==,American astronaut,Male,United States of America,Businessperson,1923,2007,natural causes,84
gAAAAABkUtMUdC_tJA0iD67_8F9HCazUByNdv-zrss7LN5w5pRnJLZ_MUauYPTgWexXTMkJQiQvLcgvndfJuoXmT55F5w8glRw==,gAAAAABkUtMUrz0ncYD4G5HkxuLcz3nzpu_sffrxdcl9iffLvQznKkhUgs0jv57L4HVKVHMRmPJ2SSUIR-L2Gvv7GKwKZTRrsPbqLbmRnrA7RADFSjygO3g=,American jazz alto saxophonist,Male,United States of America,Artist,1928,1975,natural causes,47
gAAAAABkUtMUkFZA2zMa3phhKOBGdPRMmzBpd5ntZ_IqxKpuBoLhGKMLyVZ2yC60_UAhYA12EfP9bUFARQFZHN43KvLMUO2r-w==,gAAAAABkUtMUoWEFnyULScpxOGKgG8qHp5sp_ZR2fViqX81sSt_G9a6o-4LXAMmipzLfkUCgPLBrVj_zir4IdY9n4eo5nbJbRA==,Nazi Party politician (1905-1933),Male,Germany,Politician,1905,1933,accident,28
gAAAAABkUtMUaBAYdLp4e5p9tl97QGiYg0HhcpPbhWbGIwMzlx7GHB_tQ02QhUvYX4EELRbK_qxpbJS6DCIHx5O3LKXBFtAwQA==,gAAAAABkUtMUUxgjP1jjm50w6H6QJ1GV3LLF1wb1qh5jvDEQf0shnLggnNOea7p884GbwTHaUAuy_qWh3gHa_YL6HxQXFHfJ-g==,German fighter ace and Knight's Cross recipient,Male,Germany,Flying ace; air force officer,1911,1945,accident,34
gAAAAABkUtMVYYrT41k4nvjU9oS0RvJCrj3xSqJZScCBZm4Fi5YKVQaEO-L_NjdMvn6O2Qr-2yA4KBzkM8SvAVcF5cjusM8pDQ==,gAAAAABkUtMVNiWtZw0qV_rGnoB8hcWDOm6Sth8fjrzl-NQOSmE4dZNjOdcDdpy0XnJDMFaNL1ZOjRqAgYB_r1QWCbF_NtG0XQ==,German actor (1921-1990),Male,Germany,Artist,1921,1990,natural causes,69
gAAAAABkUtMVSVD_KEmkLZUrG5xDuTqJcKI1p_CtRgW8KjPlzycX1JcB1OoVquXCetDHBWHkgMFdYPgqZ_pFfYvZa146SONh8w==,gAAAAABkUtMVqE9s4D6mOtxna7MTEaYSbcGVp-WC-ycsVFSnDGpyEnWo3lfdLsHjmWGahTS7x73cc63MuHPec1TUhPWaaTPL-z8zgBL1DkHPEueUHkxP2lo=,French painter (1848-1897),Male,France,Artist,1848,1897,accident,49
gAAAAABkUtMV5pa-78XJEYIO1pUkYLAPaGXQoHK_o32AH6RA7m7HDQBPeVCPHP4JbUDqSj76sWmR6SPdVTab6gTdLOZoV3J97Q==,gAAAAABkUtMVIjSzDsDg2JJdiWoiSqkeXYlH_siTYGMq38N12gF2gJQxBsLnaB302G-UevrW4-tBhu-lNRPLXtlFldtw8UADpw==,"actor, film producer",Male,Germany,Artist,1885,1936,suicide,51
gAAAAABkUtMVwyQOdRa1_dtG-p4uPIkC3-r6nRL-qpwn7NpqL_fOK3xSk39mO6DY0Zy_UZ-SA8Lqe_zsg6G6509tEIu19oMO1Q==,gAAAAABkUtMV0avWqPBAsKzDr_3aczNWfNY7q_AShZAMV9Nh_OVRNAq3dB064HhOV-ELudZQtdfI5NRUWCOwHaFaoZ56Mmii5KLgkzr1GP43TBKxPCeIWdo=,German resistance member (1892-1944),Male,Germany,Politician,1892,1944,capital punishment,52
gAAAAABkUtMVHepLvCMo2HkWWThkZF_PkPqg0I7ZpWEiJV3r-vie8jdGGYyNbrlXxd8oYvNpTmMgQ8W5WEUNwG7NyvzObvK82w==,gAAAAABkUtMVb13yymntEoahIcEJvE7w6AQQPUo6e6O2ASjbDWQM2iLPB8kEBZVkhXZaGtSJTImXaxlirUtEbpljKhCL4kZkAdYPHNmXCLN8ZnOv2KxrNMs=,"German officer in the Wehrmacht during World War II, and an active resistance fighter against the Nazi régime (1908-1944)",Male,Germany,Politician,1908,1944,capital punishment,36
